gene_id,strand,lost_len,ctrl_len,lost_at_frac,ctrl_at_frac,lost_are_pent,ctrl_are_pent,lost_are_nona,ctrl_are_nona,lost_miR-34a-5p,ctrl_miR-34a-5p,lost_let-7a-5p,ctrl_let-7a-5p,lost_miR-21-5p,ctrl_miR-21-5p,lost_miR-221-3p,ctrl_miR-221-3p,lost_miR-17-5p,ctrl_miR-17-5p,lost_miR-155-5p,ctrl_miR-155-5p,symbol,lost_seed_total,ctrl_seed_total
ENSG00000172216,+,2749,2749,0.4427064387049836,0.3823208439432521,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CEBPB,1,0
ENSG00000172572,+,2284,2284,0.4316987740805604,0.7105954465849387,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PDE3A,0,1
ENSG00000173511,+,407,407,0.4176904176904177,0.32923832923832924,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,VEGFB,1,0
ENSG00000173933,+,6455,6455,0.5564678543764524,0.5758326878388846,9,18,0,3,0,1,2,0,0,0,1,1,4,2,1,0,RBM4,8,4
ENSG00000174799,+,32236,32236,0.6205174339248045,0.624767340861149,91,100,7,10,4,3,2,4,0,0,1,1,10,5,1,0,CEP135,18,13
ENSG00000175166,+,7425,7425,0.5241750841750842,0.505993265993266,6,12,0,0,0,0,2,1,1,1,0,0,2,3,0,0,PSMD2,5,5
ENSG00000175414,+,304,304,0.39144736842105265,0.4276315789473684,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARL10,0,0
ENSG00000176170,+,11067,11067,0.40074094153790546,0.4999548206379326,1,8,0,0,0,1,1,1,0,0,0,0,1,4,0,0,SPHK1,2,6
ENSG00000177125,+,7534,7534,0.5715423413857181,0.5894611096363154,13,26,0,1,0,0,0,2,0,0,0,0,1,1,0,1,ZBTB34,1,4
ENSG00000177169,+,24909,24909,0.37914006985426957,0.47874262314825966,6,28,0,5,6,4,0,1,0,1,1,0,4,11,1,1,ULK1,12,18
ENSG00000178074,+,279,279,0.7455197132616488,0.7275985663082437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2orf69,0,0
ENSG00000179364,+,27974,27974,0.3942947022234932,0.4245013226567527,4,9,0,0,6,6,1,2,0,0,1,0,4,9,2,1,PACS2,14,18
ENSG00000179588,+,45164,45164,0.374280400318838,0.36704012044991585,27,11,10,0,9,16,1,1,0,1,0,1,3,4,0,0,ZFPM1,13,23
ENSG00000180448,+,5733,5733,0.3750218035932322,0.358974358974359,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,AC004151.1,0,2
ENSG00000181035,+,4919,4919,0.43769058751778817,0.43891034763163245,4,16,0,9,1,1,0,1,0,0,0,0,1,1,0,0,SLC25A42,2,3
ENSG00000181104,+,788,788,0.5977157360406091,0.5647208121827412,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,F2R,1,0
ENSG00000181830,+,965,965,0.4383419689119171,0.45492227979274613,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,SLC35C1,1,2
ENSG00000181847,+,11824,11824,0.5758626522327469,0.5996278755074425,26,26,0,0,0,0,0,1,1,1,0,0,0,3,1,2,TIGIT,2,7
ENSG00000182004,+,492,492,0.6280487804878049,0.6321138211382114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SNRPE,0,0
ENSG00000182511,+,3436,3436,0.5739231664726426,0.4240395809080326,4,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,FES,3,2
ENSG00000182512,+,601,601,0.5640599001663894,0.6821963394342762,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GLRX5,0,0
ENSG00000182872,+,15904,15904,0.5540744466800804,0.5180457746478874,34,21,0,1,1,0,1,1,2,2,1,0,7,3,0,0,RBM10,12,6
ENSG00000182899,+,2185,2185,0.5405034324942791,0.5459954233409611,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,RPL35A,0,1
ENSG00000182919,+,7920,7920,0.5753787878787879,0.6477272727272727,17,22,0,0,2,0,1,0,0,1,0,0,1,0,0,0,C11orf54,4,1
ENSG00000183665,+,5286,5286,0.578698448732501,0.5580779417328793,9,17,0,0,0,0,0,0,2,0,0,1,1,0,1,1,TRMT12,4,2
ENSG00000183780,+,8894,8894,0.555767933438273,0.5554306273892512,14,17,1,1,1,9,1,1,1,0,0,0,3,2,0,0,SLC35F3,6,12
ENSG00000184209,+,5950,5950,0.5300840336134454,0.49831932773109244,1,18,0,6,1,1,1,0,0,0,0,0,1,2,1,0,SNRNP35,4,3
ENSG00000185129,+,120,120,0.7166666666666667,0.2916666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PURA,0,0
ENSG00000185238,+,32516,32516,0.6480194365850658,0.5685508672653463,100,76,1,1,1,4,1,1,2,1,3,0,7,7,4,1,PRMT3,18,14
ENSG00000185298,+,1643,1643,0.4163116250760803,0.4662203286670724,1,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,CCDC137,0,1
ENSG00000186352,+,3910,3910,0.5820971867007673,0.5836317135549872,5,9,0,0,0,2,1,0,1,1,0,0,1,1,1,0,ANKRD37,4,4
ENSG00000187010,+,22414,22414,0.5443918979209422,0.5211028821272419,44,36,10,7,3,1,2,0,3,0,0,0,11,5,2,0,RHD,21,6
ENSG00000188321,+,18726,18726,0.5979386948627576,0.5286767061839154,42,28,0,0,1,2,1,2,1,0,0,1,2,5,3,4,ZNF559,8,14
ENSG00000188566,+,11983,11983,0.3904698322623717,0.3807060001669031,0,4,0,0,4,3,0,1,0,1,0,0,2,1,0,1,NDOR1,6,7
ENSG00000188613,+,8817,8817,0.6053079278666214,0.4375637972099354,30,5,1,1,0,1,0,0,1,0,0,0,3,4,0,0,NANOS1,4,5
ENSG00000197279,+,1454,1454,0.5928473177441541,0.6114167812929848,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ZNF165,0,1
ENSG00000197520,+,7287,7287,0.6073830108412241,0.6005214766021683,11,19,0,1,1,0,0,0,0,0,0,0,3,2,0,0,FAM177B,4,2
ENSG00000197785,+,12990,12990,0.40600461893764433,0.3963818321785989,3,11,0,3,4,3,0,1,0,0,0,0,4,0,0,0,ATAD3A,8,4
ENSG00000198242,+,281,281,0.49466192170818507,0.594306049822064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RPL23A,0,0
ENSG00000198885,+,1808,1808,0.599004424778761,0.4413716814159292,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,ITPRIPL1,2,0
ENSG00000203667,+,5509,5509,0.6060991105463787,0.5516427663822835,18,7,1,2,1,0,1,0,2,1,0,0,0,1,1,1,COX20,5,3
ENSG00000204311,+,2940,2940,0.6401360544217687,0.46156462585034014,7,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,PJVK,2,1
ENSG00000204472,+,382,382,0.468586387434555,0.418848167539267,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AIF1,0,0
ENSG00000204516,+,19975,19975,0.514793491864831,0.5341677096370463,19,34,0,2,4,2,3,2,0,0,0,1,3,8,1,2,MICB,11,15
ENSG00000205352,+,1838,1838,0.4972796517954298,0.48258977149075083,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,PRR13,0,1
ENSG00000205572,+,310,310,0.5064516129032258,0.4838709677419355,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,SERF1B,1,1
ENSG00000205629,+,3276,3276,0.5448717948717948,0.5131257631257631,3,9,0,2,1,0,1,0,0,0,0,0,2,0,0,0,LCMT1,4,0
ENSG00000205903,+,10016,10016,0.36880990415335463,0.3961661341853035,3,5,0,1,2,0,1,0,0,0,0,0,2,1,1,0,ZNF316,6,1
ENSG00000213203,+,1072,1072,0.5111940298507462,0.4748134328358209,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,GIMAP1,0,1
ENSG00000213339,+,10283,10283,0.48419721871049304,0.4754449090732277,10,6,2,0,0,1,1,0,0,1,1,2,5,4,0,1,QTRT1,7,9
ENSG00000213366,+,13118,13118,0.5231742643695685,0.5134166793718554,15,16,1,0,3,2,1,1,0,0,2,1,0,3,1,0,GSTM2,7,7
ENSG00000213906,+,2034,2034,0.43215339233038347,0.4916420845624385,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,LTB4R2,1,0
ENSG00000219200,+,266,266,0.42857142857142855,0.48120300751879697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RNASEK,0,0
ENSG00000224470,+,598,598,0.5234113712374582,0.6270903010033445,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ATXN1L,0,1
ENSG00000231989,+,2159,2159,0.6836498378879111,0.5386753126447429,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PPP1R2B,1,0
ENSG00000244115,+,2025,2025,0.611358024691358,0.5313580246913581,3,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,DNAJC25-GNG10,2,1
ENSG00000247595,+,20988,20988,0.5608442919763674,0.5828092243186582,35,44,1,0,0,2,2,2,0,3,1,0,6,6,1,4,SPTY2D1OS,10,17
ENSG00000254709,+,4824,4824,0.47388059701492535,0.5281923714759535,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,IGLL5,0,1
ENSG00000254996,+,5989,5989,0.47971280681248957,0.5667056269828018,3,9,0,2,2,0,0,0,0,0,0,0,1,5,0,0,ANKHD1-EIF4EBP3,3,5
ENSG00000256100,+,293,293,0.4129692832764505,0.4334470989761092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AP000721.1,0,0
ENSG00000256977,+,25125,25125,0.5825273631840796,0.5938706467661692,55,60,3,3,0,1,2,2,0,0,0,0,9,4,1,0,LIMS3,12,7
ENSG00000258366,+,21240,21240,0.3866290018832392,0.42448210922787194,2,10,0,0,3,1,0,1,0,0,0,0,2,2,0,0,RTEL1,5,4
ENSG00000258588,+,11217,11217,0.6088972095925826,0.566015868770616,21,19,0,2,0,0,0,2,0,0,0,0,2,2,0,1,TRIM6-TRIM34,2,5
ENSG00000258864,+,4549,4549,0.6014508683227083,0.5480325346229941,12,9,1,0,1,0,0,0,0,0,0,0,0,0,1,0,AC008575.1,2,0
ENSG00000259399,+,10827,10827,0.5042948185092824,0.5207351990394384,9,6,0,0,2,0,1,1,0,0,0,1,4,5,0,1,TGIF2-RAB5IF,7,8
ENSG00000263528,+,11157,11157,0.4438469122523976,0.5037196378954916,7,11,0,0,2,4,1,2,0,0,0,1,3,3,1,0,IKBKE,7,10
ENSG00000263961,+,3429,3429,0.5896762904636921,0.5561388159813356,7,3,0,0,0,0,0,0,1,0,2,0,1,1,0,0,RHEX,4,1
ENSG00000267314,+,5054,5054,0.44538979026513653,0.4558765334388603,7,3,1,0,1,0,1,0,0,0,0,0,2,3,0,0,AC104532.1,4,3
ENSG00000270099,+,3719,3719,0.6133369185264856,0.6060769023931164,9,9,0,0,0,0,0,0,1,0,0,0,1,2,0,0,AL365273.2,2,2
ENSG00000271092,+,10999,10999,0.6124193108464406,0.5704154923174835,41,23,2,3,1,1,0,2,0,0,0,1,3,3,2,1,TLCD4-RWDD3,6,8
ENSG00000275111,+,14293,14293,0.5630728328552438,0.5092003078430001,23,17,0,0,0,1,2,1,0,0,1,1,3,3,2,0,ZNF2,8,6
ENSG00000283154,+,33833,33833,0.5948334466349422,0.5870304140927497,106,74,9,4,5,1,2,3,2,2,3,0,5,1,5,4,IQCJ-SCHIP1,22,11
ENSG00000283526,+,15694,15694,0.4577545558812285,0.4794188861985472,10,18,0,3,2,2,1,2,1,0,0,1,3,5,0,1,PRRT1B,7,11
ENSG00000283683,+,4738,4738,0.5989869143098354,0.6053186998733643,11,10,0,0,0,1,0,0,1,2,1,0,1,2,2,0,MYOCOS,5,5
ENSG00000286070,+,6086,6086,0.42523825172527113,0.4710811698981269,4,4,1,1,2,0,1,0,0,0,0,0,1,2,0,0,GGT1,4,2
ENSG00000006015,+,2015,2015,0.45607940446650125,0.4153846153846154,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,REX1BD,3,2
ENSG00000008441,+,8836,8836,0.40550022634676325,0.4479402444545043,6,6,0,0,4,1,0,0,0,0,0,0,0,4,0,1,NFIX,4,6
ENSG00000011028,+,3053,3053,0.48706190632165086,0.5705863085489682,6,6,0,0,1,0,0,1,0,0,0,0,3,0,0,1,MRC2,4,2
ENSG00000013561,+,17559,17559,0.6026539096759497,0.5558972606640469,48,33,3,0,0,2,1,1,1,0,1,0,3,4,1,1,RNF14,7,8
ENSG00000025423,+,16545,16545,0.5661529162889091,0.5571471743729224,26,23,0,0,4,1,2,1,1,1,0,0,3,9,1,1,HSD17B6,11,13
ENSG00000025770,+,7293,7293,0.34882764294529,0.4069655834361717,1,4,0,2,2,1,1,2,0,0,0,0,0,1,0,0,NCAPH2,3,4
ENSG00000034510,+,4969,4969,0.5520225397464279,0.5337089957737975,5,9,0,0,5,2,0,1,0,0,0,1,2,2,0,0,TMSB10,7,6
ENSG00000036530,+,20918,20918,0.5774930681709532,0.444019504732766,43,19,1,2,6,2,0,3,0,0,0,1,3,2,2,0,CYP46A1,11,8
ENSG00000042317,+,35123,35123,0.6409759986333742,0.6209890954645104,122,94,11,0,1,4,1,3,4,1,0,1,8,6,3,3,AL049834.1,17,18
ENSG00000043591,+,430,430,0.6186046511627907,0.4744186046511628,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ADRB1,1,0
ENSG00000049540,+,33080,33080,0.4489117291414752,0.4542926239419589,19,25,1,10,7,5,4,1,3,1,1,0,12,11,0,3,ELN,27,21
ENSG00000050555,+,14095,14095,0.4873359347286272,0.45271372827243705,8,4,2,0,4,8,0,1,0,0,0,0,6,9,2,0,LAMC3,12,18
ENSG00000061918,+,2613,2613,0.6375813241484883,0.6280137772675086,9,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GUCY1B1,1,0
ENSG00000064666,+,1558,1558,0.3433889602053915,0.4557124518613607,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,CNN2,0,2
ENSG00000065621,+,15943,15943,0.5792510819795521,0.5765539735307031,29,32,1,1,1,1,2,0,1,3,1,0,7,0,2,0,GSTO2,14,4
ENSG00000066056,+,21340,21340,0.4529522024367385,0.5038894095595127,11,16,0,3,7,3,2,2,1,1,0,0,5,8,0,1,TIE1,15,15
ENSG00000067141,+,790,790,0.6569620253164556,0.6189873417721519,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NEO1,0,1
ENSG00000075089,+,9249,9249,0.6302302951670451,0.6200670342739756,34,32,0,2,0,0,0,1,1,0,2,0,2,3,2,1,ACTR6,7,5
ENSG00000075790,+,4653,4653,0.5931656995486783,0.5291209972061036,10,5,4,0,1,0,0,0,1,0,0,0,1,0,0,1,BCAP29,3,1
ENSG00000076248,+,734,734,0.5326975476839237,0.555858310626703,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNG,0,0
ENSG00000086200,+,42757,42757,0.611782865963468,0.6375798114928549,110,143,3,20,6,0,2,2,2,3,3,1,12,6,2,4,IPO11,27,16
ENSG00000088035,+,10772,10772,0.6180839212773858,0.6341440772372818,42,47,3,0,1,0,1,1,1,0,2,0,2,3,1,3,ALG6,8,7
ENSG00000090932,+,2566,2566,0.5113016367887763,0.4392049883086516,5,4,3,0,0,0,0,0,0,0,0,0,2,1,0,0,DLL3,2,1
ENSG00000091972,+,20010,20010,0.6253873063468266,0.618840579710145,56,77,2,7,2,0,1,0,1,2,1,1,5,0,1,2,CD200,11,5
ENSG00000092010,+,1224,1224,0.5228758169934641,0.4681372549019608,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSME1,0,0
ENSG00000094963,+,4293,4293,0.6026088982063825,0.5872350337759142,8,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,FMO2,0,2
ENSG00000096092,+,2092,2092,0.6467495219885278,0.627151051625239,10,7,0,0,0,0,0,0,0,0,0,0,1,2,0,1,TMEM14A,1,3
ENSG00000096093,+,38632,38632,0.6231621453717126,0.6065179126113067,95,101,1,5,1,2,5,2,0,0,2,3,8,2,6,3,EFHC1,22,12
ENSG00000099260,+,47854,47854,0.6249634304342375,0.6145149830735153,123,115,4,0,0,2,3,2,4,1,3,4,10,7,4,6,PALMD,24,22
ENSG00000099617,+,1029,1029,0.4577259475218659,0.42857142857142855,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,EFNA2,0,2
ENSG00000100823,+,4124,4124,0.482541222114452,0.5242483026188167,2,10,0,2,0,1,3,0,0,0,1,0,1,0,0,1,APEX1,5,2
ENSG00000101856,+,2386,2386,0.6290863369656329,0.5993294216261525,7,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,PGRMC1,2,2
ENSG00000102854,+,2294,2294,0.31255448997384483,0.3151700087183958,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MSLN,0,1
ENSG00000103035,+,6514,6514,0.5894995394534848,0.5730733804114215,7,17,0,2,1,0,0,1,0,2,1,0,0,5,0,1,PSMD7,2,9
ENSG00000103549,+,7053,7053,0.44349922018999005,0.4558343967106196,6,2,0,0,2,1,0,0,0,0,0,0,1,1,1,0,RNF40,4,2
ENSG00000105289,+,31393,31393,0.4614404485076291,0.4416908227948906,19,22,7,3,0,4,3,0,2,0,2,1,18,14,0,0,TJP3,25,19
ENSG00000105369,+,1971,1971,0.40690005073566715,0.4277016742770167,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,CD79A,0,2
ENSG00000106605,+,31627,31627,0.5582255667625763,0.5517437632402694,47,59,0,3,2,1,2,0,2,1,1,2,7,8,1,2,BLVRA,15,14
ENSG00000107130,+,30450,30450,0.4404926108374384,0.47517241379310343,13,27,3,4,1,4,1,5,1,1,0,0,3,6,0,1,NCS1,6,17
ENSG00000108924,+,48305,48305,0.5726736362695373,0.5633992340337439,98,83,2,6,2,5,2,3,0,5,3,2,6,8,2,3,HLF,15,26
ENSG00000109084,+,401,401,0.5037406483790524,0.5536159600997507,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TMEM97,0,1
ENSG00000111057,+,2051,2051,0.5255972696245734,0.47391516333495853,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,KRT18,2,0
ENSG00000111907,+,6589,6589,0.6233115799059038,0.6328729701016846,13,17,0,1,0,0,0,0,1,0,0,0,1,0,1,1,TPD52L1,3,1
ENSG00000112039,+,342,342,0.5087719298245614,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FANCE,0,0
ENSG00000112214,+,205,205,0.7121951219512195,0.6487804878048781,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FHL5,0,0
ENSG00000114395,+,533,533,0.46153846153846156,0.42964352720450283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CYB561D2,0,0
ENSG00000114735,+,11674,11674,0.4444063731368854,0.4319856090457427,2,6,0,0,3,4,2,2,0,0,0,0,4,2,0,0,HEMK1,9,8
ENSG00000115085,+,8453,8453,0.4142907843369218,0.4869277179699515,2,11,0,0,2,2,3,0,0,1,0,4,1,1,0,0,ZAP70,6,8
ENSG00000115602,+,13752,13752,0.6180191972076788,0.5948952879581152,37,22,1,0,1,1,0,0,0,0,1,0,5,1,5,0,IL1RL1,12,2
ENSG00000115956,+,22193,22193,0.5886540801153517,0.5863560582165548,55,66,5,11,0,0,3,0,2,1,1,1,2,3,1,2,PLEK,9,7
ENSG00000116741,+,5094,5094,0.6399685904986259,0.6111111111111112,9,18,0,2,0,0,1,0,0,0,0,0,0,0,0,0,RGS2,1,0
ENSG00000117751,+,12663,12663,0.5457632472557846,0.5591881860538577,20,22,2,1,2,2,2,1,1,1,2,2,10,9,0,0,PPP1R8,17,15
ENSG00000119599,+,3477,3477,0.4877768190969226,0.5012942191544435,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,DCAF4,1,3
ENSG00000119718,+,3685,3685,0.585888738127544,0.5378561736770692,9,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,EIF2B2,2,1
ENSG00000119929,+,28893,28893,0.6096978506904787,0.5845706572526217,69,67,4,5,2,1,1,1,1,2,2,5,6,4,3,3,CUTC,15,16
ENSG00000120217,+,16095,16095,0.6254116185150668,0.5930413171792482,52,39,1,1,1,1,1,2,1,0,0,2,3,2,1,1,CD274,7,8
ENSG00000120279,+,4339,4339,0.6264116155796267,0.6275639548283014,22,18,1,1,0,0,0,0,0,0,1,1,2,0,0,1,MYCT1,3,2
ENSG00000120833,+,13911,13911,0.5863704981669182,0.5116814032060959,29,23,2,5,1,2,1,0,1,1,0,1,7,2,1,1,SOCS2,11,7
ENSG00000121211,+,28127,28127,0.6237778646851779,0.6098055249404487,85,81,12,4,2,0,1,1,3,4,0,3,7,7,3,1,MND1,16,16
ENSG00000121380,+,34664,34664,0.6303369489960766,0.6192880221555505,86,100,2,4,7,3,3,0,4,3,3,2,8,8,1,2,BCL2L14,26,18
ENSG00000121653,+,10307,10307,0.3880857669544969,0.44979140390026195,1,10,0,0,2,1,0,0,0,0,1,0,1,2,0,0,MAPK8IP1,4,3
ENSG00000121905,+,373,373,0.5201072386058981,0.4316353887399464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HPCA,0,0
ENSG00000122254,+,278,278,0.6690647482014388,0.5935251798561151,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,HS3ST2,0,1
ENSG00000122679,+,25318,25318,0.496010743344656,0.4920609842799589,34,25,9,2,4,2,2,1,0,0,0,0,3,4,2,2,RAMP3,11,9
ENSG00000123154,+,4031,4031,0.4579508806747705,0.43562391466137435,0,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,WDR83,3,2
ENSG00000123374,+,2020,2020,0.5173267326732673,0.5495049504950495,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDK2,0,0
ENSG00000124249,+,4425,4425,0.48045197740112994,0.46847457627118644,4,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,KCNK15,1,1
ENSG00000124440,+,34097,34097,0.5104261371968208,0.4930345778220958,46,37,16,11,1,7,3,0,0,1,3,2,11,15,1,1,HIF3A,19,26
ENSG00000124766,+,11267,11267,0.543800479275761,0.563326528800923,15,25,0,0,1,0,0,1,0,0,0,0,4,2,1,1,SOX4,6,4
ENSG00000125449,+,18454,18454,0.4690581987644955,0.462392977132329,14,15,3,2,3,2,0,2,0,0,1,0,9,8,0,0,ARMC7,13,12
ENSG00000128872,+,24556,24556,0.568292881576804,0.5670304609871315,51,48,3,3,1,1,1,1,0,3,2,0,8,7,0,2,TMOD2,12,14
ENSG00000130558,+,22599,22599,0.4409044647993274,0.44696667994159034,13,14,0,0,2,3,0,0,0,0,0,0,4,2,0,3,OLFM1,6,8
ENSG00000130635,+,7169,7169,0.45334077277165574,0.46310503556981447,4,11,0,4,3,1,0,0,1,1,2,1,1,1,0,0,COL5A1,7,4
ENSG00000130734,+,7162,7162,0.4627199106394862,0.469142697570511,4,5,2,0,0,0,2,0,0,0,0,0,4,6,0,0,ATG4D,6,6
ENSG00000132196,+,4035,4035,0.6369268897149938,0.5504337050805452,15,9,0,0,0,1,0,0,1,1,0,0,1,0,1,0,HSD17B7,3,2
ENSG00000132470,+,22145,22145,0.4231203431925943,0.4305260781214721,5,8,0,1,10,7,0,3,0,0,0,2,9,13,0,0,ITGB4,19,25
ENSG00000132603,+,1906,1906,0.5561385099685204,0.4968520461699895,5,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,NIP7,3,0
ENSG00000133710,+,16735,16735,0.6402151180161338,0.6253361219002092,71,52,11,4,2,0,1,1,2,0,1,1,3,3,5,1,SPINK5,14,6
ENSG00000133980,+,5154,5154,0.5258051998447808,0.5238649592549476,2,11,0,0,1,0,0,0,0,1,0,0,5,3,0,1,VRTN,6,5
ENSG00000134709,+,17096,17096,0.6673490875058493,0.6700397753860552,61,72,2,3,0,1,1,1,1,2,0,0,2,0,4,2,HOOK1,8,6
ENSG00000135063,+,14807,14807,0.5464307422165192,0.6099142297561964,16,37,1,2,3,1,1,1,0,0,2,2,2,2,2,1,FAM189A2,10,7
ENSG00000136206,+,2701,2701,0.4731580895964458,0.503517215845983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,SPDYE1,1,2
ENSG00000136518,+,3792,3792,0.6136603375527426,0.5949367088607594,6,8,0,0,0,1,0,0,0,0,0,0,2,1,0,0,ACTL6A,2,2
ENSG00000136521,+,2819,2819,0.6101454416459737,0.5877970911670806,9,8,0,0,0,0,0,0,0,0,0,1,0,1,0,1,NDUFB5,0,3
ENSG00000136783,+,344,344,0.5668604651162791,0.7354651162790697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NIPSNAP3A,0,0
ENSG00000136937,+,36147,36147,0.6276592801615625,0.5685949041414226,117,70,8,3,2,4,1,4,4,1,0,1,6,6,5,1,NCBP1,18,17
ENSG00000136950,+,4148,4148,0.4761330761812922,0.4235776277724204,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,ARPC5L,2,0
ENSG00000137103,+,6861,6861,0.5429237720448914,0.4790846815333042,10,12,3,0,0,2,0,0,0,0,1,0,0,0,1,0,TMEM8B,2,2
ENSG00000137802,+,27990,27990,0.5373347624151482,0.5890317970703823,39,56,3,2,7,3,3,1,3,3,3,1,10,5,1,0,MAPKBP1,27,13
ENSG00000137965,+,5542,5542,0.6420064958498737,0.6629375676651028,16,24,1,0,0,0,0,0,0,0,0,0,0,1,1,0,IFI44,1,1
ENSG00000138193,+,28081,28081,0.5836686727680638,0.5959901712901963,66,68,1,4,4,4,0,2,2,1,3,2,9,8,2,2,PLCE1,20,19
ENSG00000138780,+,10430,10430,0.6044103547459252,0.672195589645254,28,29,1,0,0,0,2,1,0,1,0,0,2,0,3,0,GSTCD,7,2
ENSG00000139437,+,22476,22476,0.5158836091831287,0.4984872753158925,22,32,0,5,4,0,3,2,0,1,0,0,8,6,3,0,TCHP,18,9
ENSG00000140416,+,3484,3484,0.5708955223880597,0.5525258323765786,10,4,0,0,0,1,0,0,1,0,0,2,0,2,0,0,TPM1,1,5
ENSG00000140807,+,3875,3875,0.5029677419354839,0.5089032258064516,6,8,0,1,1,0,0,0,0,0,0,0,0,3,0,0,NKD1,1,3
ENSG00000141433,+,2111,2111,0.6186641402179062,0.38275698720985313,6,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,ADCYAP1,0,2
ENSG00000141753,+,5804,5804,0.4529634734665748,0.4815644383184011,5,4,0,0,3,0,0,2,0,0,0,0,0,1,0,0,IGFBP4,3,3
ENSG00000141756,+,3444,3444,0.40331010452961674,0.46689895470383275,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,FKBP10,1,3
ENSG00000142149,+,24089,24089,0.5443563452198099,0.5285399975092366,37,44,2,3,2,4,1,3,0,0,1,2,2,3,0,2,HUNK,6,14
ENSG00000142507,+,785,785,0.47770700636942676,0.4573248407643312,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PSMB6,1,0
ENSG00000142973,+,14760,14760,0.5052168021680217,0.5384146341463415,13,13,0,1,0,0,2,1,0,1,0,1,3,0,1,0,CYP4B1,6,3
ENSG00000143353,+,20810,20810,0.6611725132148005,0.6471888515136953,71,87,0,7,1,2,0,0,2,1,1,1,2,2,1,2,LYPLAL1,7,8
ENSG00000143363,+,16143,16143,0.5332961655206591,0.5297032769621508,17,28,0,3,1,0,1,2,0,1,1,1,6,10,1,0,PRUNE1,10,14
ENSG00000143786,+,46316,46316,0.5604974522843078,0.574574661024268,90,121,6,4,3,5,3,2,1,3,0,1,15,8,1,2,CNIH3,23,21
